timestamp,open,high,low,close,volume
2024-01-02T10:24:00-05:00,94499.95999999999,94513.12000000001,94391.86,94417.06,48826
2024-01-02T10:25:00-05:00,94417.06,94466.28,94341.94,94388.0,40549
2024-01-02T10:26:00-05:00,94388.0,94502.86,94315.56,94460.12,18403
2024-01-02T10:27:00-05:00,94460.12,94570.1,94453.3,94488.4,19468
2024-01-02T10:28:00-05:00,94488.4,94508.4,94409.78,94419.96,45885
2024-01-02T10:29:00-05:00,94419.96,94440.88,94323.58,94374.08,35726
2024-01-02T10:30:00-05:00,94374.08,94418.48,94231.08,94310.42,20159
2024-01-02T10:31:00-05:00,94310.42,94409.5,94290.16,94348.7,27341
2024-01-02T10:32:00-05:00,94348.7,94375.54000000001,94264.12,94327.95999999999,15220
2024-01-02T10:33:00-05:00,94327.95999999999,94366.86,94202.94,94287.66,49853
2024-01-02T10:34:00-05:00,94287.66,94347.1,94208.46,94324.58,45532
2024-01-02T10:35:00-05:00,94324.58,94418.46,94293.2,94343.8,18415
2024-01-02T10:36:00-05:00,94343.8,94441.88,94259.98,94389.92,37024
2024-01-02T10:37:00-05:00,94389.92,94390.58,94245.98,94315.34,23726
2024-01-02T10:38:00-05:00,94315.34,94326.73999999999,94238.01999999999,94247.82,16513
2024-01-02T10:39:00-05:00,94247.82,94294.74,94112.08,94135.14,35181
2024-01-02T10:40:00-05:00,94135.14,94188.87999999999,94106.8,94129.16,30819
2024-01-02T10:41:00-05:00,94129.16,94205.86,94021.88,94093.52,15961
2024-01-02T10:42:00-05:00,94093.52,94093.82,93989.62,94054.88,36391
2024-01-02T10:43:00-05:00,94054.88,94099.68000000001,93992.14,94077.5,33188
2024-01-02T10:44:00-05:00,94077.5,94083.88,93997.28,94072.04000000001,46397
2024-01-02T10:45:00-05:00,94072.04000000001,94123.28,94001.37999999999,94077.08,34344
2024-01-02T10:46:00-05:00,94077.08,94122.34,94000.95999999999,94096.24,42354
2024-01-02T10:47:00-05:00,94096.24,94194.32,94020.12,94121.40000000001,20377
2024-01-02T10:48:00-05:00,94121.40000000001,94189.06,94046.5,94122.98,27739
2024-01-02T10:49:00-05:00,94122.98,94203.31999999999,94109.88,94150.73999999999,47370
2024-01-02T10:50:00-05:00,94150.73999999999,94322.79999999999,94076.04,94254.02,13429
2024-01-02T10:51:00-05:00,94254.02,94316.5,94111.01999999999,94139.16,47405
2024-01-02T10:52:00-05:00,94139.16,94245.6,94116.56,94176.88,42026
2024-01-02T10:53:00-05:00,94176.88,94186.04000000001,93997.48,94071.32,44697
2024-01-02T10:54:00-05:00,94071.32,94129.5,94045.5,94090.52,42325
2024-01-02T10:55:00-05:00,94090.52,94213.45999999999,94088.52,94194.16,19742
2024-01-02T10:56:00-05:00,94194.16,94276.14,94118.36,94142.02,36555
2024-01-02T10:57:00-05:00,94142.02,94276.59999999999,94058.88,94242.7,32608
2024-01-02T10:58:00-05:00,94242.7,94352.12,94227.54,94269.78,48595
2024-01-02T10:59:00-05:00,94269.78,94292.3,94251.22,94260.40000000001,28796
2024-01-02T11:00:00-05:00,94260.40000000001,94311.84,94211.44,94254.84,26944
2024-01-02T11:01:00-05:00,94254.84,94303.74,94185.58,94207.18000000001,39079
2024-01-02T11:02:00-05:00,94207.18000000001,94382.66,94146.18000000001,94336.94,40323
2024-01-02T11:03:00-05:00,94336.94,94396.14,94306.02,94339.20000000001,15124
2024-01-02T11:04:00-05:00,94339.20000000001,94365.84,94242.04,94314.02,39490
2024-01-02T11:05:00-05:00,94314.02,94339.52,94245.08,94271.32,27814
2024-01-02T11:06:00-05:00,94271.32,94282.12,94197.66,94233.32,47763
2024-01-02T11:07:00-05:00,94233.32,94318.7,94156.76,94261.23999999999,35581
2024-01-02T11:08:00-05:00,94261.23999999999,94261.28,94215.12,94239.44,28620
2024-01-02T11:09:00-05:00,94239.44,94356.88,94183.92,94307.66,29937
2024-01-02T11:10:00-05:00,94307.66,94347.82,94195.06,94271.52,42350
2024-01-02T11:11:00-05:00,94271.52,94300.34000000001,94264.31999999999,94285.94,31829
2024-01-02T11:12:00-05:00,94285.94,94355.38,94188.34000000001,94252.06,37729
2024-01-02T11:13:00-05:00,94252.06,94271.12,94197.66,94214.54,13415
2024-01-02T11:14:00-05:00,94214.54,94289.0,94208.36,94216.94,28041
2024-01-02T11:15:00-05:00,94216.94,94334.79999999999,94200.45999999999,94281.36,38613
2024-01-02T11:16:00-05:00,94281.36,94337.04000000001,94238.81999999999,94239.3,40661
2024-01-02T11:17:00-05:00,94239.3,94306.26,94230.26,94240.94,28442
2024-01-02T11:18:00-05:00,94240.94,94348.94,94236.68000000001,94304.98,21844
2024-01-02T11:19:00-05:00,94304.98,94504.42,94266.24,94432.32,42553
2024-01-02T11:20:00-05:00,94432.32,94482.92,94268.3,94348.98,45928
2024-01-02T11:21:00-05:00,94348.98,94401.0,94141.8,94202.78,31429
2024-01-02T11:22:00-05:00,94202.78,94313.3,94139.72,94237.2,30300
2024-01-02T11:23:00-05:00,94237.2,94259.18000000001,94153.78,94174.72,36412
2024-01-02T11:24:00-05:00,94174.72,94234.44,94151.45999999999,94181.32,15405
2024-01-02T11:25:00-05:00,94181.32,94205.54,94089.78,94112.78,24489
2024-01-02T11:26:00-05:00,94112.78,94132.38,94023.86,94082.62,38990
2024-01-02T11:27:00-05:00,94082.62,94088.06,94040.04,94074.56,32847
2024-01-02T11:28:00-05:00,94074.56,94110.12,93964.38,94040.95999999999,34402
2024-01-02T11:29:00-05:00,94040.95999999999,94118.74,93968.44,94059.86,41209
2024-01-02T11:30:00-05:00,94059.86,94089.64,93991.08,94054.86,44504
2024-01-02T11:31:00-05:00,94054.86,94139.16,94019.38,94058.46,40531
2024-01-02T11:32:00-05:00,94058.46,94077.12,93965.72,93984.28,28843
2024-01-02T11:33:00-05:00,93984.28,93986.73999999999,93933.26,93961.68000000001,37967
2024-01-02T11:34:00-05:00,93961.68000000001,94001.22,93922.24,93933.04000000001,35834
2024-01-02T11:35:00-05:00,93933.04000000001,93953.68,93899.72,93951.4,33664
2024-01-02T11:36:00-05:00,93951.4,94041.76,93912.36,94030.28,14385
2024-01-02T11:37:00-05:00,94030.28,94075.2,94012.36,94043.12,24756
2024-01-02T11:38:00-05:00,94043.12,94109.72,93972.7,94046.06,21960
2024-01-02T11:39:00-05:00,94046.06,94053.0,93988.5,93990.14,32728
2024-01-02T11:40:00-05:00,93990.14,94096.48,93924.06,94041.45999999999,36940
2024-01-02T11:41:00-05:00,94041.45999999999,94105.3,93960.0,94040.36,19976
2024-01-02T11:42:00-05:00,94040.36,94082.12,93983.7,94071.44,33648
2024-01-02T11:43:00-05:00,94071.44,94092.88,94012.22,94074.44,41258
2024-01-02T11:44:00-05:00,94074.44,94174.7,94064.73999999999,94111.36,43223
2024-01-02T11:45:00-05:00,94111.36,94259.02,94102.20000000001,94177.23999999999,13462
2024-01-02T11:46:00-05:00,94177.23999999999,94258.46,94110.1,94143.72,39313
2024-01-02T11:47:00-05:00,94143.72,94227.44,94085.2,94221.0,36021
2024-01-02T11:48:00-05:00,94221.0,94369.82,94170.08,94297.66,17039
2024-01-02T11:49:00-05:00,94297.66,94437.98000000001,94231.24,94354.44,25520
2024-01-02T11:50:00-05:00,94354.44,94397.40000000001,94275.0,94303.95999999999,44359
2024-01-02T11:51:00-05:00,94303.95999999999,94395.98,94295.0,94326.18,48529
2024-01-02T11:52:00-05:00,94326.18,94386.22,94217.72,94254.66,40017
2024-01-02T11:53:00-05:00,94254.66,94336.56,94150.3,94173.2,42807
2024-01-02T11:54:00-05:00,94173.2,94210.1,94046.62,94108.54000000001,22564
2024-01-02T11:55:00-05:00,94108.54000000001,94180.68,94021.2,94091.54,15749
2024-01-02T11:56:00-05:00,94091.54,94160.36,94039.86,94121.0,26712
2024-01-02T11:57:00-05:00,94121.0,94123.42,94018.7,94090.76,19318
2024-01-02T11:58:00-05:00,94090.76,94141.72,94016.22,94112.90000000001,38794
2024-01-02T11:59:00-05:00,94112.90000000001,94232.76,94112.04000000001,94209.34,48052
2024-01-02T12:00:00-05:00,94209.34,94326.54,94145.04,94285.08,38397
2024-01-02T12:01:00-05:00,94285.08,94384.42,94243.42,94329.6,42234
2024-01-02T12:02:00-05:00,94329.6,94419.98,94303.59999999999,94361.23999999999,34308
2024-01-02T12:03:00-05:00,94361.23999999999,94421.78,94316.16,94381.58,28456
2024-01-02T12:04:00-05:00,94381.58,94441.28,94355.48,94378.48,21927
2024-01-02T12:05:00-05:00,94378.48,94388.73999999999,94309.58,94325.94,16983
2024-01-02T12:06:00-05:00,94325.94,94341.66,94212.26000000001,94230.62,30657
2024-01-02T12:07:00-05:00,94230.62,94292.06,94124.56,94207.36,32173
2024-01-02T12:08:00-05:00,94207.36,94223.82,94180.88,94200.16,19229
2024-01-02T12:09:00-05:00,94200.16,94224.95999999999,94154.88,94223.76000000001,22786
2024-01-02T12:10:00-05:00,94223.76000000001,94351.94,94213.06,94292.74,45067
2024-01-02T12:11:00-05:00,94292.74,94334.40000000001,94205.26,94279.31999999999,34027
2024-01-02T12:12:00-05:00,94279.31999999999,94294.96,94213.23999999999,94217.6,47789
2024-01-02T12:13:00-05:00,94217.6,94267.88,94147.90000000001,94227.36,27526
2024-01-02T12:14:00-05:00,94227.36,94301.22,94214.72,94296.68000000001,33606
2024-01-02T12:15:00-05:00,94296.68000000001,94356.36,94212.32,94330.56,16941
2024-01-02T12:16:00-05:00,94330.56,94402.81999999999,94311.40000000001,94335.68000000001,32096
2024-01-02T12:17:00-05:00,94335.68000000001,94373.94,94219.28,94256.84,44756
2024-01-02T12:18:00-05:00,94256.84,94355.86,94205.12,94303.14,40253
2024-01-02T12:19:00-05:00,94303.14,94383.56,94280.62,94298.24,20413
2024-01-02T12:20:00-05:00,94298.24,94313.0,94272.36,94278.74,12600
2024-01-02T12:21:00-05:00,94278.74,94316.95999999999,94198.54000000001,94248.90000000001,23422
2024-01-02T12:22:00-05:00,94248.90000000001,94316.98,94210.40000000001,94257.36,38276
2024-01-02T12:23:00-05:00,94257.36,94421.98,94190.52,94343.52,35939
2024-01-02T12:24:00-05:00,94343.52,94379.62,94225.68,94271.88,36786
2024-01-02T12:25:00-05:00,94271.88,94348.96,94088.23999999999,94158.3,15177
2024-01-02T12:26:00-05:00,94158.3,94244.42,94110.06,94180.92,23322
2024-01-02T12:27:00-05:00,94180.92,94231.54,94122.56,94221.0,38740
2024-01-02T12:28:00-05:00,94221.0,94323.48,94214.18,94281.58,13994
2024-01-02T12:29:00-05:00,94281.58,94318.24,94229.02,94256.36,21888
2024-01-02T12:30:00-05:00,94256.36,94447.06,94207.56,94376.06,48154
2024-01-02T12:31:00-05:00,94376.06,94537.92,94318.96,94452.95999999999,22606
2024-01-02T12:32:00-05:00,94452.95999999999,94583.52,94397.58,94543.48,46852
2024-01-02T12:33:00-05:00,94543.48,94581.12,94493.68,94565.68,36304
2024-01-02T12:34:00-05:00,94565.68,94595.3,94510.92,94539.28,37630
2024-01-02T12:35:00-05:00,94539.28,94612.26000000001,94510.92,94538.98000000001,38512
2024-01-02T12:36:00-05:00,94538.98000000001,94608.2,94458.12,94504.9,29555
2024-01-02T12:37:00-05:00,94504.9,94662.90000000001,94477.42,94636.12000000001,48881
2024-01-02T12:38:00-05:00,94636.12000000001,94720.28,94522.38,94578.36,32847
2024-01-02T12:39:00-05:00,94578.36,94650.72,94562.37999999999,94615.54,26066
2024-01-02T12:40:00-05:00,94615.54,94682.04,94598.2,94617.31999999999,33095
2024-01-02T12:41:00-05:00,94617.31999999999,94696.32,94499.15999999999,94536.44,38684
2024-01-02T12:42:00-05:00,94536.44,94697.22,94516.08,94645.36,18439
2024-01-02T12:43:00-05:00,94645.36,94796.57999999999,94598.32,94749.59999999999,15995
2024-01-02T12:44:00-05:00,94749.59999999999,94913.18,94739.58,94873.78,43705
2024-01-02T12:45:00-05:00,94873.78,94916.34,94805.24,94866.44,31582
2024-01-02T12:46:00-05:00,94866.44,94950.12000000001,94828.58,94849.40000000001,33172
2024-01-02T12:47:00-05:00,94849.40000000001,94987.84000000001,94770.7,94955.06,31559
2024-01-02T12:48:00-05:00,94955.06,95060.2,94887.54000000001,95036.58,28060
2024-01-02T12:49:00-05:00,95036.58,95116.48,94913.78,94957.18000000001,43270
2024-01-02T12:50:00-05:00,94957.18000000001,95007.34,94860.96,94946.32,30861
2024-01-02T12:51:00-05:00,94946.32,95005.02,94900.3,94992.3,25442
2024-01-02T12:52:00-05:00,94992.3,95031.24,94896.28,94923.78,19574
2024-01-02T12:53:00-05:00,94923.78,94983.36,94851.2,94900.04000000001,21258
2024-01-02T12:54:00-05:00,94900.04000000001,94965.52,94839.8,94901.92,42927
2024-01-02T12:55:00-05:00,94901.92,94934.90000000001,94827.66,94884.34,43278
2024-01-02T12:56:00-05:00,94884.34,94952.86,94841.44,94949.7,34631
2024-01-02T12:57:00-05:00,94949.7,95024.01999999999,94866.31999999999,94941.0,29011
2024-01-02T12:58:00-05:00,94941.0,95002.73999999999,94843.26,94878.26,37054
2024-01-02T12:59:00-05:00,94878.26,94891.44,94827.38,94867.48,48845
2024-01-02T13:00:00-05:00,94867.48,94922.96,94748.06,94820.76,44462
2024-01-02T13:01:00-05:00,94820.76,94967.88,94788.31999999999,94894.5,24374
2024-01-02T13:02:00-05:00,94894.5,94969.0,94872.24,94875.3,15065
2024-01-02T13:03:00-05:00,94875.3,94929.2,94702.12,94780.68,49903
2024-01-02T13:04:00-05:00,94780.68,94789.08,94725.08,94779.14,45221
2024-01-02T13:05:00-05:00,94779.14,94816.98,94659.06,94718.22,46378
2024-01-02T13:06:00-05:00,94718.22,94840.18,94686.26000000001,94815.16,17958
2024-01-02T13:07:00-05:00,94815.16,94889.23999999999,94766.86,94843.9,42219
2024-01-02T13:08:00-05:00,94843.9,94929.28,94791.02,94854.92,21531
2024-01-02T13:09:00-05:00,94854.92,94953.06,94842.7,94875.09999999999,29793
2024-01-02T13:10:00-05:00,94875.09999999999,94875.9,94805.31999999999,94874.01999999999,46295
2024-01-02T13:11:00-05:00,94874.01999999999,94975.66,94860.51999999999,94917.78,29064
2024-01-02T13:12:00-05:00,94917.78,94972.36,94838.81999999999,94875.06,21878
2024-01-02T13:13:00-05:00,94875.06,95009.96,94858.04000000001,94937.73999999999,26925
2024-01-02T13:14:00-05:00,94937.73999999999,94986.6,94847.18000000001,94896.28,49725
2024-01-02T13:15:00-05:00,94896.28,94926.18,94812.76000000001,94900.95999999999,37183
2024-01-02T13:16:00-05:00,94900.95999999999,94959.54000000001,94826.42,94890.02,14339
2024-01-02T13:17:00-05:00,94890.02,95014.92,94847.6,94963.08,46405
2024-01-02T13:18:00-05:00,94963.08,95014.98,94910.42,94940.52,36373
2024-01-02T13:19:00-05:00,94940.52,95093.5,94882.6,95040.4,39534
2024-01-02T13:20:00-05:00,95040.4,95094.14,94904.9,94982.14,36737
2024-01-02T13:21:00-05:00,94982.14,95008.54000000001,94853.52,94891.16,34234
2024-01-02T13:22:00-05:00,94891.16,94916.38,94825.23999999999,94889.08,19086
2024-01-02T13:23:00-05:00,94889.08,94900.36,94819.12,94865.18,48930
2024-01-02T13:24:00-05:00,94865.18,94936.08,94720.44,94742.34,43425
2024-01-02T13:25:00-05:00,94742.34,94783.44,94650.16,94718.9,40495
2024-01-02T13:26:00-05:00,94718.9,94801.0,94692.88,94704.88,48743
2024-01-02T13:27:00-05:00,94704.88,94802.95999999999,94643.14,94729.62,49247
2024-01-02T13:28:00-05:00,94729.62,94862.32,94662.2,94831.1,13021
2024-01-02T13:29:00-05:00,94831.1,94876.9,94772.28,94811.08,37731
2024-01-02T13:30:00-05:00,94811.08,94881.26,94696.56,94776.76,16562
2024-01-02T13:31:00-05:00,94776.76,94796.72,94709.14,94711.26000000001,45658
2024-01-02T13:32:00-05:00,94711.26000000001,94730.14,94590.02,94595.4,43394
2024-01-02T13:33:00-05:00,94595.4,94672.82,94523.40000000001,94549.12000000001,27811
2024-01-02T13:34:00-05:00,94549.12000000001,94663.81999999999,94507.2,94637.90000000001,16144
2024-01-02T13:35:00-05:00,94637.90000000001,94820.48,94626.34000000001,94744.82,29511
2024-01-02T13:36:00-05:00,94744.82,94825.48000000001,94665.48,94701.2,40335
2024-01-02T13:37:00-05:00,94701.2,94714.38,94584.96,94620.3,16213
2024-01-02T13:38:00-05:00,94620.3,94701.31999999999,94560.86,94563.64,26394
2024-01-02T13:39:00-05:00,94563.64,94606.66,94482.74,94568.92,44579
2024-01-02T13:40:00-05:00,94568.92,94686.78,94485.7,94640.4,25950
2024-01-02T13:41:00-05:00,94640.4,94726.3,94624.23999999999,94692.36,17080
2024-01-02T13:42:00-05:00,94692.36,94786.51999999999,94637.68,94730.02,34892
2024-01-02T13:43:00-05:00,94730.02,94731.84,94613.42,94680.46,21633
2024-01-02T13:44:00-05:00,94680.46,94739.38,94615.26,94733.52,20268
2024-01-02T13:45:00-05:00,94733.52,94805.68,94659.38,94787.26000000001,24820
2024-01-02T13:46:00-05:00,94787.26000000001,94862.45999999999,94714.02,94862.2,17925
2024-01-02T13:47:00-05:00,94862.2,94972.78,94840.8,94961.68000000001,19043
2024-01-02T13:48:00-05:00,94961.68000000001,94962.94,94888.94,94956.46,21422
2024-01-02T13:49:00-05:00,94956.46,94984.12,94932.24,94947.12,14464
2024-01-02T13:50:00-05:00,94947.12,95010.84,94904.54,94945.24,41675
2024-01-02T13:51:00-05:00,94945.24,94989.08,94868.14,94877.45999999999,31393
2024-01-02T13:52:00-05:00,94877.45999999999,94962.08,94803.42000000001,94895.2,32054
2024-01-02T13:53:00-05:00,94895.2,94934.32,94808.96,94891.28,14780
2024-01-02T13:54:00-05:00,94891.28,94949.87999999999,94794.04,94835.88,46613
2024-01-02T13:55:00-05:00,94835.88,94851.58,94829.0,94845.3,35311
2024-01-02T13:56:00-05:00,94845.3,94943.02,94798.5,94888.94,24694
2024-01-02T13:57:00-05:00,94888.94,94994.08,94843.64,94909.12,29514
2024-01-02T13:58:00-05:00,94909.12,94969.06,94817.62,94890.45999999999,36909
2024-01-02T13:59:00-05:00,94890.45999999999,94956.12,94814.76,94876.31999999999,20563
2024-01-02T14:00:00-05:00,94876.31999999999,94905.26,94800.37999999999,94839.08,28099
2024-01-02T14:01:00-05:00,94839.08,94861.36,94802.66,94853.24,37441
2024-01-02T14:02:00-05:00,94853.24,94932.04,94826.34000000001,94832.08,43691
2024-01-02T14:03:00-05:00,94832.08,94865.18,94823.84,94857.24,40204
2024-01-02T14:04:00-05:00,94857.24,94936.68000000001,94809.28,94886.58,24861
2024-01-02T14:05:00-05:00,94886.58,94897.02,94791.12,94821.3,37450
2024-01-02T14:06:00-05:00,94821.3,94884.93999999999,94738.66,94823.40000000001,35015
2024-01-02T14:07:00-05:00,94823.40000000001,94853.4,94661.51999999999,94710.78,20477
2024-01-02T14:08:00-05:00,94710.78,94720.0,94618.22,94690.26,26283
2024-01-02T14:09:00-05:00,94690.26,94755.26,94609.5,94658.42,42770
2024-01-02T14:10:00-05:00,94658.42,94816.7,94606.14,94746.92,36601
2024-01-02T14:11:00-05:00,94746.92,94749.15999999999,94542.34,94621.46,43604
2024-01-02T14:12:00-05:00,94621.46,94681.3,94593.08,94619.4,25243
2024-01-02T14:13:00-05:00,94619.4,94657.36,94545.32,94656.84,33737
2024-01-02T14:14:00-05:00,94656.84,94710.78,94630.54,94633.16,40479
2024-01-02T14:15:00-05:00,94633.16,94671.64,94597.40000000001,94653.3,25283
2024-01-02T14:16:00-05:00,94653.3,94719.48,94544.6,94592.92,15685
2024-01-02T14:17:00-05:00,94592.92,94665.31999999999,94579.52,94660.84,35668
2024-01-02T14:18:00-05:00,94660.84,94717.24,94600.42,94641.78,29076
2024-01-02T14:19:00-05:00,94641.78,94665.06000000001,94539.06,94603.34,16768
2024-01-02T14:20:00-05:00,94603.34,94661.1,94521.74,94563.16,37517
2024-01-02T14:21:00-05:00,94563.16,94588.45999999999,94529.52,94584.58,34974
2024-01-02T14:22:00-05:00,94584.58,94652.26,94572.90000000001,94634.26,22081
2024-01-02T14:23:00-05:00,94634.26,94666.18,94633.6,94638.23999999999,40513
2024-01-02T14:24:00-05:00,94638.23999999999,94724.8,94595.62,94664.86,43750
2024-01-02T14:25:00-05:00,94664.86,94784.78,94658.7,94716.06,44816
2024-01-02T14:26:00-05:00,94716.06,94806.82,94642.56,94728.28,34090
2024-01-02T14:27:00-05:00,94728.28,94781.6,94667.78,94732.72,28163
2024-01-02T14:28:00-05:00,94732.72,94770.64,94664.38,94742.96,35679
2024-01-02T14:29:00-05:00,94742.96,94823.1,94664.52,94752.14,15804
2024-01-02T14:30:00-05:00,94752.14,94827.54,94707.46,94777.31999999999,27341
2024-01-02T14:31:00-05:00,94777.31999999999,94803.78,94714.56,94743.52,24990
2024-01-02T14:32:00-05:00,94743.52,94788.01999999999,94700.01999999999,94778.3,46472
2024-01-02T14:33:00-05:00,94778.3,94868.6,94716.26,94838.78,43210
2024-01-02T14:34:00-05:00,94838.78,94869.16,94821.96,94856.66,35089
2024-01-02T14:35:00-05:00,94856.66,94921.56,94763.62000000001,94819.56,19142
2024-01-02T14:36:00-05:00,94819.56,94894.64,94754.72,94830.26,29333
2024-01-02T14:37:00-05:00,94830.26,94909.12,94717.52,94765.66,36323
2024-01-02T14:38:00-05:00,94765.66,94819.16,94673.32,94686.18000000001,15060
2024-01-02T14:39:00-05:00,94686.18000000001,94723.86,94581.42,94607.2,22800
2024-01-02T14:40:00-05:00,94607.2,94698.06,94568.72,94671.6,14633
2024-01-02T14:41:00-05:00,94671.6,94766.81999999999,94665.06000000001,94695.94,44909
2024-01-02T14:42:00-05:00,94695.94,94788.34000000001,94656.5,94745.1,33286
2024-01-02T14:43:00-05:00,94745.1,94812.62000000001,94607.66,94684.0,29365
2024-01-02T14:44:00-05:00,94684.0,94742.52,94643.46,94715.12,18157
2024-01-02T14:45:00-05:00,94715.12,94720.4,94630.3,94639.12,46217
2024-01-02T14:46:00-05:00,94639.12,94682.08,94575.36,94590.06000000001,21790
2024-01-02T14:47:00-05:00,94590.06000000001,94702.81999999999,94552.64,94665.52,32103
2024-01-02T14:48:00-05:00,94665.52,94720.02,94630.7,94695.92,25188
2024-01-02T14:49:00-05:00,94695.92,94793.58,94628.66,94742.6,36773
2024-01-02T14:50:00-05:00,94742.6,94824.18000000001,94718.38,94766.31999999999,39640
2024-01-02T14:51:00-05:00,94766.31999999999,94833.0,94689.02,94777.0,45247
2024-01-02T14:52:00-05:00,94777.0,94789.06,94709.98,94739.81999999999,48788
2024-01-02T14:53:00-05:00,94739.81999999999,94864.86,94706.38,94805.26,34814
2024-01-02T14:54:00-05:00,94805.26,94883.02,94737.72,94850.87999999999,42994
2024-01-02T14:55:00-05:00,94850.87999999999,94908.08,94761.78,94832.54,40204
2024-01-02T14:56:00-05:00,94832.54,94887.66,94769.16,94805.28,26068
2024-01-02T14:57:00-05:00,94805.28,94836.22,94726.16,94741.54,20532
2024-01-02T14:58:00-05:00,94741.54,94823.06,94729.8,94803.74,15393
2024-01-02T14:59:00-05:00,94803.74,94875.78,94773.96,94782.58,41407
